TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
2022-04-21 08:00:00,21.43,42.43,1.09,2.15,291.0,0.0,877.114,183.288
2022-04-21 09:00:00,24.22,37.56,0.654,2.225,114.6,0.0,877.554,420.503
2022-04-21 10:00:00,25.37,37.2,1.306,3.125,115.8,0.0,877.852,650.458
2022-04-21 11:00:00,26.51,35.31,1.525,4.1,120.7,0.0,877.648,823.767
2022-04-21 12:00:00,27.81,32.17,1.714,4.475,118.7,0.0,876.794,961.933
2022-04-21 13:00:00,29.26,27.92,1.908,4.475,159.6,0.0,875.737,1009.567
2022-04-21 14:00:00,30.51,25.03,2.409,4.85,118.3,0.0,874.48,971.567
2022-04-21 15:00:00,31.57,22.74,2.308,5.9,156.2,0.0,873.26,889.667
2022-04-21 16:00:00,31.53,23.68,2.184,4.7,100.8,0.0,872.333,287.86
2022-04-21 17:00:00,31.2,24.34,0.939,2.975,79.1,0.0,871.712,70.053
2022-04-21 18:00:00,31.12,25.12,1.019,2.15,40.1,0.0,871.658,116.246
2022-04-21 19:00:00,31.03,24.85,0.916,2.9,351.8,0.0,871.875,41.103
2022-04-21 20:00:00,28.03,30.64,5.433,11.45,148.5,0.0,873.156,0.355
2022-04-21 21:00:00,25.94,34.39,4.758,13.55,107.6,0.1,875.558,-0.069
2022-04-21 22:00:00,19.53,69.83,4.219,9.72,346.4,4.9,878.205,0.204
2022-04-21 23:00:00,18.92,74.88,1.781,5.075,285.8,0.7,879.394,-0.895
2022-04-22 00:00:00,18.85,76.96,1.468,3.275,282.2,0.1,879.971,-1.368
2022-04-22 01:00:00,18.59,78.88,1.566,3.35,309.4,0.0,879.46,-1.213
2022-04-22 02:00:00,18.58,82.53,1.055,2.525,346.5,0.0,878.264,-0.722
2022-04-22 03:00:00,18.88,80.41,0.951,2.9,357.4,0.0,877.554,-0.878
2022-04-22 04:00:00,19.32,74.3,2.328,8.08,22.0,0.0,878.133,-1.622
2022-04-22 05:00:00,20.29,53.02,3.442,9.43,315.4,0.2,878.669,-1.636
2022-04-22 06:00:00,18.27,67.59,0.983,4.1,292.7,0.1,878.087,-0.894
2022-04-22 07:00:00,17.69,78.81,0.705,2.6,69.2,0.0,878.274,36.785
2022-04-22 08:00:00,18.7,75.88,1.221,2.3,99.7,0.0,878.573,220.322
2022-04-22 09:00:00,20.7,60.41,1.712,2.9,118.3,0.0,878.992,457.628
2022-04-22 10:00:00,22.51,52.98,1.146,3.35,132.1,0.0,879.148,689.677
2022-04-22 11:00:00,24.05,46.04,1.364,4.025,124.3,0.0,878.813,864.693
2022-04-22 12:00:00,25.22,42.18,1.889,3.95,118.8,0.0,878.121,995.45
2022-04-22 13:00:00,26.57,36.01,1.745,4.625,114.4,0.0,876.968,1042.167
2022-04-22 14:00:00,27.81,33.06,2.104,5.75,174.1,0.0,875.743,1001.567
2022-04-22 15:00:00,29.01,30.23,1.703,4.1,173.2,0.0,874.455,908.483
2022-04-22 16:00:00,30.29,28.17,1.667,4.025,228.7,0.0,873.198,707.63
2022-04-22 17:00:00,30.58,27.34,1.551,3.725,205.5,0.0,872.474,476.295
2022-04-22 18:00:00,30.52,27.03,1.671,3.725,175.2,0.0,872.279,233.759
2022-04-22 19:00:00,29.63,28.57,2.198,4.85,239.1,0.0,872.603,39.238
2022-04-22 20:00:00,28.0,34.03,2.517,4.475,265.9,0.0,873.005,-1.404
2022-04-22 21:00:00,26.8,35.36,1.754,3.8,72.8,0.0,874.239,-1.429
2022-04-22 22:00:00,25.51,36.81,2.642,7.55,34.2,0.0,875.148,-0.933
2022-04-22 23:00:00,24.16,41.13,1.455,3.95,14.1,0.0,875.903,-1.371
2022-04-23 00:00:00,23.83,42.45,0.664,2.45,23.7,0.0,876.646,-1.213
2022-04-23 01:00:00,23.55,43.97,0.721,2.225,355.0,0.0,876.517,-1.261
2022-04-23 02:00:00,22.78,47.44,0.594,2.075,322.4,0.0,875.981,-1.101
2022-04-23 03:00:00,22.04,48.83,1.597,2.9,316.7,0.0,875.722,-1.012
2022-04-23 04:00:00,21.5,50.51,0.877,2.3,335.1,0.0,875.792,-1.107
2022-04-23 05:00:00,21.16,50.69,0.948,2.225,332.9,0.0,875.834,-1.242
2022-04-23 06:00:00,20.06,53.78,1.319,2.3,337.7,0.0,876.037,-1.315
2022-04-23 07:00:00,19.38,56.0,1.59,2.825,324.0,0.0,876.365,30.734
2022-04-23 08:00:00,20.87,52.75,1.334,2.075,259.4,0.0,876.897,203.147
2022-04-23 09:00:00,22.51,47.27,1.435,2.6,160.5,0.0,877.144,413.725
2022-04-23 10:00:00,23.87,42.02,2.163,3.875,150.6,0.0,876.918,670.355
2022-04-23 11:00:00,25.04,38.36,1.926,4.55,131.6,0.0,876.249,836.353
2022-04-23 12:00:00,26.47,36.17,1.901,5.45,122.6,0.0,875.441,959.55
2022-04-23 13:00:00,27.37,34.82,1.971,4.325,64.4,0.0,874.296,996.25
2022-04-23 14:00:00,28.66,32.63,2.34,5.45,108.6,0.0,872.863,960.917
2022-04-23 15:00:00,29.82,30.62,2.153,5.0,66.4,0.0,871.278,856.31
2022-04-23 16:00:00,30.07,30.32,1.744,5.075,61.0,0.0,870.118,290.908
2022-04-23 17:00:00,29.59,30.98,1.264,2.825,54.4,0.0,869.657,63.105
2022-04-23 18:00:00,30.52,29.49,0.571,1.7,79.9,0.0,869.383,233.344
2022-04-23 19:00:00,29.61,31.91,1.328,2.9,195.9,0.0,869.697,20.557
2022-04-23 20:00:00,28.04,36.66,1.006,2.15,336.5,0.0,870.238,-1.233
2022-04-23 21:00:00,27.25,39.57,0.779,1.625,32.4,0.0,870.999,-1.533
2022-04-23 22:00:00,26.5,40.53,0.886,3.575,313.2,0.0,871.731,-1.677
2022-04-23 23:00:00,25.02,43.62,1.067,4.175,3.2,0.0,872.409,-1.463
2022-04-24 00:00:00,23.81,48.04,0.865,2.375,2.7,0.0,872.68,-1.497
2022-04-24 01:00:00,23.08,50.52,0.686,1.775,40.6,0.0,873.039,-1.553
2022-04-24 02:00:00,22.98,52.61,1.132,4.025,90.2,0.0,873.201,-1.525
2022-04-24 03:00:00,22.57,54.31,0.132,1.55,360.0,0.0,873.306,-1.063
2022-04-24 04:00:00,22.18,53.26,0.155,1.325,11.9,0.0,873.209,-1.312
2022-04-24 05:00:00,21.0,56.45,0.946,3.35,333.7,0.0,873.288,-1.046
2022-04-24 06:00:00,20.13,59.89,2.112,3.425,320.3,0.0,873.5,-0.728
2022-04-24 07:00:00,20.93,56.5,0.505,1.7,349.8,0.0,873.971,24.641
2022-04-24 08:00:00,21.99,52.23,0.633,1.85,259.1,0.0,874.367,189.753
2022-04-24 09:00:00,23.3,48.68,0.869,2.6,132.4,0.0,874.457,424.76
2022-04-24 10:00:00,24.25,47.17,1.775,3.95,121.6,0.0,874.459,660.063
2022-04-24 11:00:00,25.0,43.66,2.067,4.625,139.6,0.0,874.159,833.458
2022-04-24 12:00:00,26.76,39.86,1.303,4.25,136.6,0.0,873.564,966.15
2022-04-24 13:00:00,27.8,37.91,2.592,4.55,82.9,0.0,872.665,1003.2
2022-04-24 14:00:00,29.06,35.15,1.969,5.0,52.4,0.0,871.637,975.55
2022-04-24 15:00:00,30.39,32.27,1.999,5.075,103.0,0.0,870.505,881.067
2022-04-24 16:00:00,30.98,30.94,1.811,5.375,107.4,0.0,869.369,524.752
2022-04-24 17:00:00,30.75,30.87,1.58,4.025,97.1,0.0,868.916,188.885
2022-04-24 18:00:00,30.49,31.12,1.424,2.975,23.5,0.0,868.904,68.108
2022-04-24 19:00:00,30.02,31.91,2.552,11.15,358.6,0.0,869.298,11.335
2022-04-24 20:00:00,24.72,40.78,5.787,12.35,7.6,0.0,870.391,0.641
2022-04-24 21:00:00,26.64,31.96,4.693,9.95,355.0,0.0,871.451,-1.7
2022-04-24 22:00:00,26.25,33.49,3.475,8.53,56.0,0.0,872.296,-0.388
2022-04-24 23:00:00,23.73,44.54,1.871,7.85,53.5,0.0,873.086,-1.201
2022-04-25 00:00:00,23.64,44.93,1.506,4.925,13.6,0.0,873.794,-1.262
2022-04-25 01:00:00,22.9,46.06,2.208,3.575,78.9,0.0,874.318,-1.465
2022-04-25 02:00:00,22.18,47.97,1.842,3.425,354.9,0.0,874.226,-1.074
2022-04-25 03:00:00,21.66,50.24,0.99,2.975,61.1,0.0,874.037,-1.365
2022-04-25 04:00:00,20.44,54.8,0.75,2.9,344.5,0.0,873.915,-1.61
2022-04-25 05:00:00,19.88,57.09,1.612,4.325,343.3,0.0,873.901,-1.459
2022-04-25 06:00:00,18.8,57.12,1.863,3.65,309.6,0.0,874.051,-1.421
2022-04-25 07:00:00,18.76,51.66,1.314,2.45,317.2,0.0,874.237,33.136
2022-04-25 08:00:00,20.94,46.86,0.669,2.75,59.8,0.0,874.835,218.298
2022-04-25 09:00:00,21.86,50.12,1.938,3.65,138.4,0.0,875.283,463.618
2022-04-25 10:00:00,23.08,48.29,2.644,4.7,163.5,0.0,875.6,695.08
2022-04-25 11:00:00,24.69,42.78,2.534,4.7,137.6,0.0,875.497,861.633
2022-04-25 12:00:00,26.19,39.58,1.922,4.7,201.8,0.0,874.844,986.717
2022-04-25 13:00:00,27.68,34.95,2.19,5.075,155.6,0.0,873.747,1029.417
2022-04-25 14:00:00,29.17,28.92,2.214,4.7,132.1,0.0,872.648,1007.35
2022-04-25 15:00:00,30.33,26.04,2.639,5.9,78.6,0.0,871.384,866.817
2022-04-25 16:00:00,31.06,25.06,2.447,5.6,100.8,0.0,870.176,725.425
2022-04-25 17:00:00,31.67,23.74,1.626,4.1,90.2,0.0,869.473,453.968
2022-04-25 18:00:00,31.09,24.81,0.889,2.75,29.5,0.0,869.305,76.304
2022-04-25 19:00:00,30.44,28.59,2.164,4.25,13.7,0.0,869.887,10.411
2022-04-25 20:00:00,28.54,28.37,5.333,13.17,18.5,0.0,871.096,0.169
2022-04-25 21:00:00,24.21,44.96,4.643,10.25,3.3,1.7,872.745,-2.756
2022-04-25 22:00:00,20.5,66.98,4.639,13.03,143.6,0.1,875.288,-1.012
2022-04-25 23:00:00,20.14,69.55,1.51,3.95,239.1,0.0,877.323,-1.045
2022-04-26 00:00:00,19.74,67.98,2.52,4.625,256.0,0.0,877.396,-0.9
2022-04-26 01:00:00,18.87,69.6,1.937,4.325,180.6,0.0,877.445,-0.641
2022-04-26 02:00:00,18.57,71.78,0.925,3.05,348.2,0.0,876.654,-1.029
2022-04-26 03:00:00,19.08,68.86,0.402,2.075,7.7,0.0,875.714,-1.239
2022-04-26 04:00:00,18.87,70.91,0.715,2.225,20.7,0.0,875.275,-1.283
2022-04-26 05:00:00,18.62,73.02,0.742,1.775,267.0,0.0,875.597,-1.452
2022-04-26 06:00:00,18.0,70.53,1.482,2.45,304.1,0.0,876.169,-1.082
2022-04-26 07:00:00,17.98,67.76,0.362,2.975,343.0,0.0,877.023,33.556
2022-04-26 08:00:00,19.55,65.22,0.323,2.075,70.6,0.0,877.723,208.713
2022-04-26 09:00:00,20.47,62.77,1.766,3.875,165.3,0.0,878.278,448.53
2022-04-26 10:00:00,21.49,59.7,2.105,3.65,167.1,0.0,878.81,673.048
2022-04-26 11:00:00,23.43,48.31,2.078,4.475,170.3,0.0,878.639,835.762
2022-04-26 12:00:00,25.19,42.96,1.957,4.1,145.5,0.0,877.739,933.105
2022-04-26 13:00:00,26.66,37.17,1.949,5.15,158.7,0.0,876.747,980.57
2022-04-26 14:00:00,27.26,37.96,2.521,9.72,146.2,0.0,875.937,600.612
2022-04-26 15:00:00,20.41,69.76,4.762,10.85,356.5,5.0,876.428,90.565
2022-04-26 16:00:00,20.78,71.33,2.337,4.325,5.5,0.0,875.604,136.59
2022-04-26 17:00:00,22.13,59.85,2.585,5.3,359.7,0.0,875.076,93.711
2022-04-26 18:00:00,23.1,55.78,1.82,5.375,281.7,0.0,875.188,100.833
2022-04-26 19:00:00,22.3,58.6,1.42,3.8,91.4,0.0,875.652,28.764
2022-04-26 20:00:00,22.05,57.41,1.091,2.9,195.0,0.0,876.353,-0.914
2022-04-26 21:00:00,21.84,54.18,2.153,3.5,228.9,0.0,876.854,-1.172
2022-04-26 22:00:00,20.19,62.27,1.95,3.8,334.2,0.0,877.242,-1.204
2022-04-26 23:00:00,19.24,67.08,1.5,3.95,342.6,0.0,877.863,-1.387
2022-04-27 00:00:00,18.3,69.96,2.138,3.875,329.3,0.0,878.023,-1.173
2022-04-27 01:00:00,17.66,67.22,2.123,3.35,327.1,0.0,877.958,-1.304
2022-04-27 02:00:00,17.41,65.56,2.133,3.5,321.2,0.0,877.609,-1.376
2022-04-27 03:00:00,17.42,63.64,2.002,2.825,299.8,0.0,877.261,-1.403
2022-04-27 04:00:00,16.38,68.19,2.514,4.925,314.0,0.0,877.206,-1.018
2022-04-27 05:00:00,16.19,67.88,1.955,3.725,302.5,0.0,877.327,-1.569
2022-04-27 06:00:00,16.38,63.24,3.032,4.775,276.7,0.0,877.449,-1.434
2022-04-27 07:00:00,15.59,68.0,2.112,3.275,313.9,0.0,878.032,34.876
2022-04-27 08:00:00,18.17,58.89,0.444,2.15,356.4,0.0,878.543,224.087
2022-04-27 09:00:00,19.99,49.43,1.207,2.9,178.0,0.0,878.761,472.145
2022-04-27 10:00:00,21.09,47.23,1.564,3.8,152.4,0.0,878.914,700.14
2022-04-27 11:00:00,22.91,43.18,1.363,3.275,168.8,0.0,878.651,868.235
2022-04-27 12:00:00,24.38,38.39,1.48,3.5,80.9,0.0,878.048,997.35
2022-04-27 13:00:00,25.94,32.5,1.769,4.625,158.3,0.0,877.073,1031.25
2022-04-27 14:00:00,27.36,26.19,1.483,3.35,138.2,0.0,875.75,1011.833
2022-04-27 15:00:00,28.36,25.16,2.418,5.225,81.3,0.0,874.416,899.7
2022-04-27 16:00:00,29.54,24.21,1.699,4.175,136.1,0.0,873.2,721.293
2022-04-27 17:00:00,29.88,24.17,1.312,3.95,118.1,0.0,872.274,495.927
2022-04-27 18:00:00,29.82,24.48,1.147,4.175,92.9,0.0,872.199,232.434
2022-04-27 19:00:00,29.27,25.64,0.491,4.925,187.7,0.0,872.543,29.967
2022-04-27 20:00:00,26.89,29.13,2.507,5.0,300.2,0.0,873.23,-1.194
2022-04-27 21:00:00,26.22,31.58,3.736,9.2,331.2,0.0,874.081,-1.226
2022-04-27 22:00:00,25.66,33.01,6.18,10.55,345.6,0.0,874.706,-0.842
2022-04-27 23:00:00,25.31,33.72,2.259,6.875,55.0,0.0,875.839,-1.014
2022-04-28 00:00:00,24.79,35.32,1.261,3.725,337.9,0.0,876.095,-1.171
2022-04-28 01:00:00,23.6,39.52,1.507,3.575,208.9,0.0,876.333,-0.881
2022-04-28 02:00:00,23.05,41.73,0.789,3.2,78.4,0.0,876.269,-1.024
2022-04-28 03:00:00,22.16,45.99,0.791,2.45,320.2,0.0,876.062,-1.503
2022-04-28 04:00:00,20.67,49.11,1.517,3.2,332.2,0.0,875.851,-1.181
2022-04-28 05:00:00,20.08,51.62,1.441,2.525,342.6,0.0,875.91,-1.368
2022-04-28 06:00:00,19.29,54.1,1.828,2.375,337.3,0.0,875.938,-1.154
2022-04-28 07:00:00,18.78,55.82,1.901,2.525,330.6,0.0,876.265,33.366
2022-04-28 08:00:00,21.05,48.88,0.701,2.225,347.3,0.0,876.66,212.493
2022-04-28 09:00:00,23.32,42.75,1.148,2.6,126.5,0.0,876.777,458.547
2022-04-28 10:00:00,24.06,41.99,2.201,4.625,153.0,0.0,876.633,686.157
2022-04-28 11:00:00,25.61,38.47,1.876,4.025,111.3,0.0,876.271,856.542
2022-04-28 12:00:00,26.72,35.63,1.739,3.8,106.7,0.0,875.469,982.1
2022-04-28 13:00:00,28.16,32.85,1.959,4.325,149.5,0.0,874.279,1025.85
2022-04-28 14:00:00,29.58,29.96,1.963,4.475,74.1,0.0,872.948,981.867
2022-04-28 15:00:00,30.31,28.49,2.51,5.6,130.2,0.0,871.605,826.973
2022-04-28 16:00:00,29.97,28.7,1.399,4.1,301.1,0.0,870.872,196.762
2022-04-28 17:00:00,30.08,25.1,1.816,4.775,11.9,0.0,870.022,235.037
2022-04-28 18:00:00,28.78,27.59,4.571,9.43,259.5,0.0,870.532,58.575
2022-04-28 19:00:00,27.2,29.73,5.926,11.9,261.4,0.0,871.581,8.194
2022-04-28 20:00:00,25.26,36.27,4.274,7.1,289.6,0.0,871.533,-0.28
2022-04-28 21:00:00,25.01,37.13,1.201,5.375,335.0,0.0,871.956,-1.109
2022-04-28 22:00:00,25.01,36.9,1.079,2.3,25.1,0.0,872.582,-1.528
2022-04-28 23:00:00,24.3,40.54,0.774,3.875,172.0,0.0,873.444,-1.034
2022-04-29 00:00:00,23.53,44.5,0.798,1.7,55.9,0.0,873.932,-1.025
2022-04-29 01:00:00,23.12,46.42,0.51,1.925,16.3,0.0,874.046,-1.098
2022-04-29 02:00:00,22.97,46.5,1.258,2.15,307.1,0.0,873.728,-0.932
2022-04-29 03:00:00,22.28,47.44,1.322,2.675,333.4,0.0,873.21,-1.178
2022-04-29 04:00:00,21.48,49.47,1.522,2.9,347.2,0.0,873.098,-1.193
2022-04-29 05:00:00,20.31,52.69,1.478,3.35,334.2,0.0,873.151,-1.196
2022-04-29 06:00:00,19.62,54.67,2.194,2.975,323.3,0.0,873.488,-1.089
2022-04-29 07:00:00,19.32,55.62,2.313,2.9,323.9,0.0,873.911,33.928
2022-04-29 08:00:00,21.48,50.48,0.893,2.15,342.3,0.0,874.553,205.833
2022-04-29 09:00:00,23.33,45.67,1.742,2.675,132.9,0.0,874.948,443.545
2022-04-29 10:00:00,25.24,40.08,1.851,3.725,134.6,0.0,874.766,666.347
2022-04-29 11:00:00,26.64,35.98,2.242,4.4,150.5,0.0,874.374,839.085
2022-04-29 12:00:00,28.06,33.59,2.475,5.225,129.5,0.0,873.592,959.633
2022-04-29 13:00:00,29.01,31.43,2.51,5.9,117.7,0.0,872.65,1012.183
2022-04-29 14:00:00,30.46,28.43,2.585,5.225,112.5,0.0,871.52,982.05
2022-04-29 15:00:00,31.78,24.74,2.599,5.75,83.6,0.0,870.277,877.883
2022-04-29 16:00:00,32.78,22.58,2.093,4.7,89.0,0.0,869.221,698.252
2022-04-29 17:00:00,32.89,21.04,3.044,7.55,144.8,0.0,868.551,482.648
2022-04-29 18:00:00,32.53,22.4,3.975,7.25,211.3,0.0,868.436,222.41
2022-04-29 19:00:00,32.05,22.62,2.905,5.15,215.5,0.0,868.788,34.72
2022-04-29 20:00:00,31.38,22.49,2.243,4.25,230.0,0.0,869.26,-1.04
2022-04-29 21:00:00,29.37,29.23,2.001,6.05,63.2,0.0,870.678,-0.849
2022-04-29 22:00:00,27.86,32.54,2.693,5.375,106.4,0.0,871.56,-1.29
2022-04-29 23:00:00,26.4,35.07,1.284,3.275,351.3,0.0,872.14,-1.769
2022-04-30 00:00:00,24.9,39.61,1.182,2.525,333.0,0.0,872.405,-1.648
2022-04-30 01:00:00,24.11,42.41,0.78,2.0,355.5,0.0,872.337,-1.619
2022-04-30 02:00:00,23.54,45.47,1.201,2.825,339.5,0.0,872.262,-1.492
2022-04-30 03:00:00,22.72,46.38,1.927,2.75,327.5,0.0,872.178,-1.207
2022-04-30 04:00:00,22.71,48.78,1.429,2.675,7.5,0.0,872.118,-1.449
2022-04-30 05:00:00,22.61,52.09,1.634,2.9,8.1,0.0,872.311,-1.332
2022-04-30 06:00:00,22.02,51.49,1.283,2.525,351.2,0.0,872.54,-1.178
2022-04-30 07:00:00,21.82,49.41,0.763,1.55,346.7,0.0,873.111,30.203
2022-04-30 08:00:00,23.43,48.16,0.578,2.225,58.0,0.0,873.721,205.208
2022-04-30 09:00:00,23.72,51.52,1.292,2.525,129.5,0.0,873.988,393.667
2022-04-30 10:00:00,25.46,45.63,1.038,3.05,159.4,0.0,874.037,639.963
2022-04-30 11:00:00,26.67,42.69,1.484,4.775,130.1,0.0,873.788,780.937
2022-04-30 12:00:00,28.04,38.63,1.922,4.25,70.1,0.0,873.159,955.5
2022-04-30 13:00:00,30.16,32.45,1.596,4.1,86.5,0.0,872.243,1006.433
2022-04-30 14:00:00,31.28,25.71,2.214,5.525,85.1,0.0,871.034,984.033
2022-04-30 15:00:00,33.02,19.38,2.34,5.525,181.2,0.0,869.841,862.753
2022-04-30 16:00:00,33.03,19.6,3.027,6.725,150.5,0.0,868.86,715.737
2022-04-30 17:00:00,33.75,17.24,2.879,5.375,164.2,0.0,868.215,487.828
2022-04-30 18:00:00,33.89,15.0,2.041,5.3,185.8,0.0,867.949,253.702
2022-04-30 19:00:00,33.39,11.49,2.707,4.175,194.8,0.0,868.202,69.796
2022-04-30 20:00:00,32.13,11.06,2.806,6.2,226.8,0.0,868.853,-1.884
2022-04-30 21:00:00,29.87,20.63,3.062,6.275,221.7,0.0,869.921,-1.98
2022-04-30 22:00:00,27.69,32.81,2.844,5.075,182.3,0.0,871.268,-1.857
2022-04-30 23:00:00,26.29,39.44,2.023,4.7,126.1,0.0,872.541,-1.293
2022-05-01 00:00:00,25.49,40.3,0.77,3.275,78.0,0.0,873.539,-1.7
2022-05-01 01:00:00,24.26,43.7,0.746,2.225,16.8,0.0,873.555,-1.9
2022-05-01 02:00:00,23.09,46.77,0.437,1.475,356.7,0.0,873.306,-1.5
2022-05-01 03:00:00,22.79,47.81,0.016,0.8,359.1,0.0,873.443,-1.1
2022-05-01 04:00:00,22.69,49.41,0.15,1.325,20.1,0.0,873.619,-1.5
2022-05-01 05:00:00,22.18,51.54,0.237,1.4,9.2,0.0,873.841,-1.4
2022-05-01 06:00:00,21.63,52.36,1.406,2.75,277.1,0.0,874.303,-1.4
2022-05-01 07:00:00,20.64,55.98,2.218,3.125,309.2,0.0,874.741,23.7
2022-05-01 08:00:00,21.82,54.38,0.791,1.85,334.8,0.0,875.147,179.7
2022-05-01 09:00:00,23.41,49.24,1.6,3.2,152.6,0.0,875.72,399.8
2022-05-01 10:00:00,25.07,45.81,1.322,3.275,135.3,0.0,876.068,613.8
2022-05-01 11:00:00,26.3,43.88,1.4,3.65,120.2,0.0,875.911,798.9
2022-05-01 12:00:00,27.88,39.11,1.373,3.35,110.5,0.0,875.271,895.7
2022-05-01 13:00:00,29.45,33.79,1.54,3.65,115.7,0.0,874.396,821.4
2022-05-01 14:00:00,30.16,31.52,2.123,4.625,108.7,0.0,873.261,929.9
2022-05-01 15:00:00,31.52,26.41,1.67,4.475,112.8,0.0,872.169,869.1
2022-05-01 16:00:00,32.68,23.11,2.796,5.9,14.3,0.0,871.025,675.2
2022-05-01 17:00:00,32.69,21.8,1.809,4.55,67.4,0.0,870.482,453.3
2022-05-01 18:00:00,32.7,21.54,1.52,3.65,70.2,0.0,870.278,229.2
2022-05-01 19:00:00,32.42,21.73,0.981,2.9,107.5,0.0,870.512,49.6
2022-05-01 20:00:00,31.39,23.38,0.582,2.0,69.8,0.0,871.084,-1.5
2022-05-01 21:00:00,30.21,20.63,0.864,2.75,218.6,0.0,871.938,-2.3
2022-05-01 22:00:00,28.3,21.19,1.257,4.7,197.7,0.0,872.917,-2.3
2022-05-01 23:00:00,27.61,25.11,2.708,7.55,166.1,0.0,874.028,-1.6
2022-05-02 00:00:00,26.58,30.61,0.518,2.45,12.5,0.0,874.856,-1.8
2022-05-02 01:00:00,24.6,33.66,1.192,2.675,314.7,0.0,874.805,-1.8
2022-05-02 02:00:00,23.58,35.46,1.73,2.525,315.1,0.0,874.519,-1.6
2022-05-02 03:00:00,23.26,39.42,1.759,3.125,10.3,0.0,874.181,-1.6
2022-05-02 04:00:00,23.03,40.31,1.203,2.675,353.2,0.0,874.056,-1.5
2022-05-02 05:00:00,22.07,42.85,1.478,2.525,328.5,0.0,874.417,-1.5
2022-05-02 06:00:00,21.21,45.85,1.247,2.0,345.0,0.0,874.721,-1.3
2022-05-02 07:00:00,21.05,47.14,0.921,2.0,325.1,0.0,875.23,33.6
2022-05-02 08:00:00,22.62,43.99,0.284,1.55,338.8,0.0,875.816,196.6
2022-05-02 09:00:00,24.42,40.95,1.102,2.15,137.2,0.0,876.309,432.1
2022-05-02 10:00:00,25.62,39.17,1.597,3.35,136.4,0.0,876.229,656.8
2022-05-02 11:00:00,26.91,35.58,2.155,4.475,124.0,0.0,876.082,823.8
2022-05-02 12:00:00,28.34,31.36,2.305,4.625,139.2,0.0,875.573,957.8
2022-05-02 13:00:00,29.57,28.24,1.688,4.4,165.1,0.0,874.556,997.4
2022-05-02 14:00:00,31.0,25.8,1.906,3.725,120.3,0.0,873.319,960.3
2022-05-02 15:00:00,32.07,22.68,2.22,4.85,116.8,0.0,871.98,850.5
2022-05-02 16:00:00,32.96,20.87,2.367,4.7,125.1,0.0,870.988,576.0
2022-05-02 17:00:00,32.88,20.27,1.446,4.025,212.9,0.0,870.393,160.4
2022-05-02 18:00:00,32.59,20.26,1.305,2.6,162.3,0.0,870.152,99.2
2022-05-02 19:00:00,32.24,18.01,2.112,4.475,174.7,0.0,870.543,43.3
2022-05-02 20:00:00,31.32,14.12,3.911,6.125,220.4,0.0,871.322,-1.7
2022-05-02 21:00:00,29.96,15.1,2.585,5.075,242.3,0.0,872.146,-1.8
2022-05-02 22:00:00,28.37,17.79,1.421,2.75,151.2,0.0,873.101,-1.7
2022-05-02 23:00:00,27.6,18.78,1.515,3.65,258.9,0.0,873.777,-2.0
2022-05-03 00:00:00,25.52,25.47,1.006,2.075,35.7,0.0,874.171,-1.9
2022-05-03 01:00:00,24.4,28.65,1.734,3.275,322.1,0.0,874.111,-1.7
2022-05-03 02:00:00,23.69,30.6,1.036,2.525,329.3,0.0,874.004,-1.8
2022-05-03 03:00:00,22.74,33.38,1.382,2.075,291.0,0.0,873.814,-1.7
2022-05-03 04:00:00,22.35,34.94,1.2,2.375,354.6,0.0,873.702,-1.6
2022-05-03 05:00:00,21.94,35.12,1.422,2.45,343.0,0.0,873.877,-1.6
2022-05-03 06:00:00,21.58,36.29,1.61,2.675,332.6,0.0,874.322,-1.4
2022-05-03 07:00:00,21.4,36.65,1.278,2.15,323.8,0.0,874.699,30.2
2022-05-03 08:00:00,21.8,37.81,0.681,2.15,294.8,0.0,875.387,123.0
2022-05-03 09:00:00,23.56,35.25,0.195,1.25,30.0,0.0,875.955,218.5
2022-05-03 10:00:00,24.8,35.01,0.865,2.225,62.3,0.0,876.244,391.0
2022-05-03 11:00:00,26.68,33.53,1.272,4.55,124.9,0.0,875.938,726.1
2022-05-03 12:00:00,28.17,30.35,1.721,4.1,117.2,0.0,875.277,855.3
2022-05-03 13:00:00,29.75,23.98,1.416,3.425,146.7,0.0,874.402,974.1
2022-05-03 14:00:00,31.51,21.45,1.175,3.5,91.6,0.0,873.288,964.4
2022-05-03 15:00:00,32.96,18.75,1.122,2.975,222.9,0.0,872.186,824.4
2022-05-03 16:00:00,33.58,17.11,1.202,3.275,141.1,0.0,871.137,613.5
2022-05-03 17:00:00,34.16,16.12,1.093,3.05,152.2,0.0,870.462,431.7
2022-05-03 18:00:00,34.27,15.07,0.44,1.7,243.4,0.0,870.219,184.3
2022-05-03 19:00:00,33.37,16.14,0.58,1.4,2.0,0.0,870.359,50.4
2022-05-03 20:00:00,30.77,21.06,1.897,5.6,315.2,0.0,870.725,-1.3
2022-05-03 21:00:00,29.1,23.47,1.857,3.35,303.5,0.0,871.568,-1.9
2022-05-03 22:00:00,28.16,25.03,0.767,2.825,358.2,0.0,872.473,-2.1
2022-05-03 23:00:00,27.9,27.02,1.494,3.725,27.5,0.0,873.307,-1.6
2022-05-04 00:00:00,27.71,22.81,0.753,2.0,31.4,0.0,873.804,-2.0
2022-05-04 01:00:00,26.05,25.91,0.811,2.45,6.9,0.0,873.854,-2.0
